log_id,customer_id,event_time,page,device,duration_sec
1179,135,2024-03-22 02:25:00,/payment,Desktop,159
1180,370,2024-01-17 19:47:00,/thankyou,Desktop,200
1181,76,2024-06-08 04:52:00,/offers,Desktop,254
1182,134,2024-01-17 10:33:00,/home,Desktop,82
1183,382,2024-09-05 21:43:00,/profile,Mobile,103
1184,189,2024-05-08 15:45:00,/thankyou,Desktop,119
1185,26,2024-08-19 22:29:00,/profile,Tablet,251
1186,165,2024-02-09 22:46:00,/home,Tablet,15
1187,203,2024-06-30 03:21:00,/category,Desktop,12
1188,250,2024-03-27 07:47:00,/checkout,Desktop,53
1189,186,2024-01-22 09:16:00,/search,Tablet,33
1190,256,2024-01-26 17:31:00,/product,Tablet,78
1191,72,2024-01-27 20:03:00,/product,Desktop,46
1192,388,2024-04-17 21:06:00,/home,Mobile,92
1193,300,2024-07-01 01:31:00,/search,Tablet,48
1194,156,2024-08-13 08:45:00,/profile,Mobile,293
1195,29,2024-06-26 12:38:00,/payment,Mobile,124
1196,247,2024-09-15 06:24:00,/category,Mobile,130
1197,314,2024-09-10 11:46:00,/profile,Tablet,150
1198,161,2024-07-11 18:34:00,/checkout,Desktop,70
1199,423,2024-07-14 07:54:00,/cart,Mobile,126
1200,398,2024-10-12 18:34:00,/checkout,Tablet,213
1201,176,2024-02-03 19:28:00,/home,Mobile,149
1202,288,2024-04-12 01:48:00,/offers,Mobile,151
1203,46,2024-04-16 01:24:00,/search,Desktop,26
1204,208,2024-05-10 22:34:00,/checkout,Tablet,22
1205,104,2024-07-06 21:48:00,/category,Mobile,149
1206,475,2024-03-01 16:33:00,/profile,Tablet,100
1207,105,2024-05-25 23:27:00,/cart,Tablet,22
1208,491,2024-08-20 03:47:00,/offers,Tablet,78
1209,426,2024-02-21 21:21:00,/offers,Mobile,48
1210,411,2024-07-15 22:53:00,/home,Desktop,97
1211,292,2024-03-25 07:30:00,/search,Tablet,193
1212,237,2024-09-23 03:52:00,/search,Tablet,14
1213,279,2024-02-01 05:15:00,/cart,Tablet,286
1214,124,2024-07-23 19:42:00,/profile,Mobile,72
1215,409,2024-07-01 15:21:00,/category,Desktop,123
1216,401,2024-07-02 14:26:00,/checkout,Desktop,33
1217,463,2024-02-05 20:40:00,/cart,Desktop,150
1218,466,2024-08-19 23:41:00,/product,Tablet,201
1219,128,2024-10-16 23:56:00,/thankyou,Mobile,157
1220,414,2024-01-09 22:38:00,/product,Mobile,258
1221,360,2024-05-14 21:15:00,/product,Mobile,116
1222,37,2024-08-31 21:37:00,/payment,Tablet,39
1223,134,2024-06-13 00:20:00,/category,Mobile,13
1224,336,2024-04-07 21:14:00,/payment,Desktop,71
1225,267,2024-07-11 21:00:00,/cart,Tablet,175
1226,121,2024-10-22 21:49:00,/search,Mobile,197
1227,436,2024-09-03 07:43:00,/cart,Mobile,267
1228,95,2024-08-15 13:06:00,/payment,Mobile,152
1229,277,2024-01-27 06:04:00,/checkout,Tablet,200
1230,201,2024-09-23 21:01:00,/category,Tablet,88
1231,121,2024-10-12 12:21:00,/offers,Desktop,170
1232,379,2024-04-03 00:55:00,/search,Mobile,58
1233,325,2024-07-05 23:09:00,/checkout,Desktop,158
1234,282,2024-06-07 16:46:00,/category,Mobile,3
1235,229,2024-05-18 01:56:00,/payment,Mobile,282
1236,439,2024-08-26 00:28:00,/cart,Tablet,69
1237,88,2024-02-22 22:14:00,/profile,Desktop,169
1238,316,2024-01-28 04:34:00,/payment,Desktop,272
1239,124,2024-10-20 02:32:00,/home,Mobile,91
1240,4,2024-05-20 03:36:00,/home,Mobile,250
1241,68,2024-09-17 02:18:00,/home,Mobile,233
1242,89,2024-06-23 15:17:00,/payment,Desktop,59
1243,80,2024-08-08 07:19:00,/profile,Mobile,29
1244,253,2024-08-06 22:21:00,/cart,Mobile,12
1245,408,2024-04-02 05:24:00,/payment,Mobile,240
1246,199,2024-08-07 14:54:00,/offers,Tablet,90
1247,61,2024-03-25 16:41:00,/checkout,Desktop,83
1248,51,2024-04-16 07:18:00,/checkout,Desktop,296
1249,456,2024-06-26 19:10:00,/product,Tablet,189
1250,493,2024-07-22 11:57:00,/thankyou,Mobile,33
1251,297,2024-03-28 20:24:00,/payment,Tablet,17
1252,299,2024-10-17 10:22:00,/checkout,Mobile,153
1253,256,2024-07-05 07:06:00,/profile,Desktop,101
1254,387,2024-08-19 18:57:00,/product,Desktop,214
1255,479,2024-05-29 17:20:00,/payment,Tablet,220
1256,466,2024-06-08 16:59:00,/thankyou,Desktop,299
1257,184,2024-06-14 23:06:00,/profile,Desktop,3
1258,165,2024-03-01 19:08:00,/thankyou,Desktop,27
1259,203,2024-08-25 20:26:00,/category,Desktop,144
1260,443,2024-06-21 02:16:00,/search,Desktop,300
1261,329,2024-01-03 10:41:00,/category,Mobile,170
1262,212,2024-09-14 15:34:00,/home,Desktop,85
1263,218,2024-05-14 12:53:00,/category,Desktop,183
1264,24,2024-10-06 01:36:00,/checkout,Tablet,204
1265,209,2024-01-04 23:38:00,/thankyou,Mobile,260
1266,361,2024-04-03 17:13:00,/payment,Mobile,152
1267,53,2024-08-01 04:51:00,/profile,Desktop,1
1268,440,2024-03-24 00:56:00,/category,Mobile,93
1269,172,2024-03-30 03:45:00,/product,Mobile,288
1270,7,2024-03-30 19:49:00,/checkout,Desktop,196
1271,450,2024-03-09 16:48:00,/thankyou,Mobile,166
1272,490,2024-02-19 10:01:00,/offers,Desktop,135
1273,303,2024-08-29 21:30:00,/search,Desktop,50
1274,68,2024-06-17 09:24:00,/payment,Tablet,124
1275,374,2024-10-06 10:41:00,/cart,Tablet,117
1276,170,2024-09-13 22:33:00,/checkout,Tablet,35
1277,222,2024-06-26 07:36:00,/payment,Tablet,174
1278,74,2024-03-09 18:46:00,/profile,Tablet,165
1279,41,2024-03-07 00:14:00,/category,Tablet,23
1280,34,2024-10-07 03:03:00,/profile,Tablet,155
1281,387,2024-10-21 15:36:00,/cart,Mobile,63
1282,41,2024-05-27 20:43:00,/thankyou,Mobile,108
1283,217,2024-01-14 19:16:00,/offers,Tablet,50
1284,476,2024-01-28 10:44:00,/home,Desktop,165
1285,310,2024-07-18 21:40:00,/search,Tablet,232
1286,461,2024-05-17 02:06:00,/home,Tablet,186
1287,316,2024-09-08 12:31:00,/offers,Mobile,135
1288,467,2024-05-28 12:12:00,/category,Tablet,140
1289,87,2024-02-15 00:33:00,/checkout,Mobile,9
1290,347,2024-09-17 10:02:00,/search,Tablet,96
1291,280,2024-07-27 10:56:00,/checkout,Tablet,19
1292,427,2024-08-26 18:40:00,/profile,Mobile,167
1293,169,2024-01-18 12:44:00,/checkout,Mobile,172
1294,455,2024-03-02 20:41:00,/home,Tablet,105
1295,235,2024-07-08 15:16:00,/profile,Mobile,227
1296,425,2024-10-23 12:56:00,/home,Tablet,206
1297,48,2024-08-04 20:02:00,/checkout,Mobile,109
1298,390,2024-07-05 03:25:00,/product,Tablet,135
1299,404,2024-10-11 06:59:00,/thankyou,Tablet,161
1300,398,2024-07-03 20:04:00,/payment,Tablet,82
1301,249,2024-08-25 02:06:00,/thankyou,Tablet,68
1302,454,2024-03-10 14:11:00,/category,Tablet,57
1303,421,2024-07-10 13:15:00,/category,Tablet,129
1304,307,2024-01-15 14:50:00,/home,Tablet,92
1305,255,2024-08-05 04:14:00,/home,Mobile,87
1306,365,2024-04-25 12:05:00,/search,Tablet,71
1307,14,2024-05-12 12:28:00,/category,Tablet,197
1308,299,2024-02-26 11:24:00,/profile,Mobile,134
1309,308,2024-05-13 06:38:00,/offers,Desktop,217
1310,103,2024-04-14 16:16:00,/payment,Tablet,263
1311,356,2024-05-17 20:12:00,/search,Mobile,277
1312,377,2024-08-30 18:02:00,/profile,Mobile,58
1313,288,2024-09-21 03:01:00,/search,Mobile,119
1314,120,2024-08-30 20:49:00,/payment,Tablet,82
1315,107,2024-04-13 03:12:00,/checkout,Mobile,86
1316,142,2024-02-11 21:29:00,/profile,Mobile,239
1317,450,2024-02-20 04:56:00,/profile,Tablet,249
1318,396,2024-08-01 08:11:00,/cart,Tablet,262
1319,249,2024-01-21 17:29:00,/search,Mobile,89
1320,89,2024-01-26 17:19:00,/product,Mobile,28
1321,157,2024-05-24 17:43:00,/checkout,Tablet,123
1322,442,2024-06-11 03:49:00,/category,Desktop,264
1323,398,2024-10-14 03:20:00,/thankyou,Desktop,181
1324,244,2024-02-27 01:10:00,/checkout,Mobile,175
1325,319,2024-01-09 00:30:00,/product,Tablet,151
1326,85,2024-03-09 09:23:00,/search,Desktop,23
1327,362,2024-03-04 18:24:00,/cart,Tablet,49
1328,123,2024-09-10 16:48:00,/checkout,Mobile,132
1329,18,2024-04-24 02:01:00,/payment,Tablet,243
1330,294,2024-03-28 11:20:00,/search,Desktop,115
1331,115,2024-05-05 11:51:00,/offers,Mobile,120
1332,210,2024-09-13 05:34:00,/product,Mobile,42
1333,322,2024-06-20 05:19:00,/category,Tablet,250
1334,316,2024-08-02 18:52:00,/payment,Desktop,207
1335,90,2024-02-11 03:09:00,/thankyou,Desktop,5
1336,325,2024-01-28 14:14:00,/product,Mobile,264
1337,71,2024-02-24 04:31:00,/checkout,Mobile,235
1338,430,2024-07-12 14:46:00,/checkout,Tablet,173
1339,342,2024-04-19 13:16:00,/product,Tablet,66
1340,60,2024-05-05 11:21:00,/home,Tablet,52
1341,54,2024-05-02 09:14:00,/checkout,Tablet,194
1342,278,2024-10-23 11:08:00,/home,Tablet,68
1343,420,2024-10-15 02:49:00,/offers,Desktop,261
1344,482,2024-10-26 20:15:00,/checkout,Desktop,140
1345,343,2024-10-25 09:29:00,/category,Desktop,73
1346,181,2024-05-30 15:54:00,/product,Tablet,29
1347,148,2024-09-07 08:33:00,/checkout,Mobile,56
1348,230,2024-07-03 14:03:00,/cart,Tablet,132
1349,301,2024-01-01 08:58:00,/thankyou,Desktop,52
1350,447,2024-05-25 10:16:00,/checkout,Desktop,216
1351,356,2024-07-04 16:33:00,/checkout,Tablet,35
1352,409,2024-05-29 10:51:00,/product,Desktop,69
1353,361,2024-09-18 17:26:00,/offers,Tablet,202
1354,153,2024-07-13 10:51:00,/home,Tablet,118
1355,459,2024-01-13 08:32:00,/cart,Mobile,244
1356,476,2024-10-12 10:01:00,/product,Mobile,122
1357,481,2024-02-20 07:38:00,/thankyou,Tablet,256
1358,175,2024-05-13 17:59:00,/cart,Tablet,110
1359,250,2024-09-05 16:30:00,/product,Tablet,226
1360,378,2024-03-03 12:21:00,/checkout,Mobile,84
1361,132,2024-02-29 05:36:00,/payment,Mobile,105
1362,437,2024-09-26 23:07:00,/cart,Desktop,51
1363,96,2024-05-27 16:12:00,/product,Mobile,118
1364,500,2024-08-21 04:59:00,/home,Desktop,153
1365,468,2024-02-05 20:27:00,/profile,Desktop,111
1366,422,2024-09-01 01:40:00,/home,Desktop,121
1367,83,2024-04-30 20:20:00,/category,Tablet,285
1368,463,2024-09-07 15:33:00,/cart,Mobile,191
1369,82,2024-02-19 00:01:00,/offers,Desktop,272
1370,97,2024-08-23 12:28:00,/payment,Tablet,280
1371,457,2024-04-01 14:10:00,/cart,Mobile,45
1372,271,2024-05-23 12:36:00,/search,Tablet,32
1373,286,2024-09-24 11:49:00,/offers,Tablet,297
1374,265,2024-02-17 18:00:00,/search,Mobile,139
1375,93,2024-10-14 04:05:00,/profile,Tablet,287
1376,121,2024-05-26 04:36:00,/home,Desktop,131
1377,98,2024-04-12 22:27:00,/category,Tablet,164
1378,174,2024-04-06 10:32:00,/cart,Mobile,146
1379,289,2024-08-20 03:22:00,/category,Desktop,66
1380,321,2024-01-07 09:13:00,/home,Tablet,111
1381,95,2024-05-29 05:03:00,/checkout,Mobile,17
1382,444,2024-01-13 20:55:00,/search,Tablet,236
1383,116,2024-02-27 12:50:00,/cart,Mobile,69
1384,151,2024-04-26 00:07:00,/offers,Tablet,255
1385,392,2024-03-28 10:26:00,/checkout,Desktop,258
1386,123,2024-10-20 00:58:00,/profile,Mobile,70
1387,43,2024-03-26 12:29:00,/profile,Tablet,277
1388,483,2024-08-09 20:29:00,/search,Mobile,76
1389,156,2024-02-27 19:25:00,/offers,Tablet,92
1390,242,2024-03-24 09:35:00,/checkout,Tablet,185
1391,91,2024-01-20 15:02:00,/thankyou,Tablet,299
1392,322,2024-02-09 12:08:00,/product,Tablet,108
1393,44,2024-02-16 19:18:00,/profile,Desktop,260
1394,296,2024-07-01 03:38:00,/thankyou,Desktop,184
1395,438,2024-01-29 03:38:00,/offers,Mobile,27
1396,191,2024-05-21 10:07:00,/home,Mobile,239
1397,225,2024-07-18 02:01:00,/search,Tablet,65
1398,114,2024-02-19 13:16:00,/product,Desktop,242
1399,189,2024-02-17 00:50:00,/home,Mobile,111
1400,198,2024-07-29 18:20:00,/payment,Desktop,160
1401,123,2024-10-26 16:12:00,/cart,Tablet,139
1402,440,2024-08-18 21:48:00,/search,Tablet,280
1403,138,2024-07-06 17:09:00,/search,Desktop,117
1404,441,2024-01-25 06:01:00,/search,Mobile,40
1405,275,2024-03-22 06:33:00,/thankyou,Mobile,243
1406,498,2024-03-09 11:16:00,/search,Mobile,72
1407,306,2024-09-23 01:04:00,/cart,Tablet,45
1408,27,2024-03-19 12:59:00,/product,Mobile,226
1409,13,2024-07-04 01:15:00,/thankyou,Desktop,151
1410,286,2024-03-30 23:05:00,/payment,Mobile,79
1411,295,2024-03-22 11:07:00,/checkout,Desktop,173
1412,489,2024-05-22 16:52:00,/thankyou,Mobile,40
1413,222,2024-02-17 10:08:00,/payment,Desktop,28
1414,106,2024-07-16 11:32:00,/cart,Desktop,145
1415,82,2024-04-14 15:03:00,/product,Desktop,224
1416,218,2024-08-19 13:06:00,/product,Mobile,210
1417,467,2024-09-03 13:18:00,/search,Desktop,156
1418,330,2024-08-13 20:04:00,/home,Desktop,183
1419,385,2024-06-20 05:40:00,/product,Desktop,88
1420,355,2024-01-23 12:17:00,/category,Desktop,134
1421,497,2024-03-16 12:30:00,/checkout,Tablet,231
1422,273,2024-01-27 12:48:00,/checkout,Mobile,247
1423,43,2024-07-22 01:21:00,/cart,Desktop,262
1424,319,2024-09-05 07:34:00,/search,Mobile,220
1425,24,2024-03-03 11:52:00,/thankyou,Desktop,121
1426,455,2024-10-16 20:34:00,/payment,Mobile,48
1427,50,2024-06-11 09:33:00,/product,Desktop,3
1428,48,2024-06-26 00:46:00,/checkout,Mobile,239
1429,313,2024-02-01 17:54:00,/thankyou,Tablet,14
1430,272,2024-09-19 08:13:00,/payment,Tablet,190
1431,457,2024-06-29 17:09:00,/cart,Desktop,134
1432,165,2024-05-14 21:37:00,/offers,Desktop,192
1433,392,2024-08-17 19:36:00,/category,Tablet,248
1434,134,2024-03-09 11:55:00,/checkout,Mobile,298
1435,332,2024-01-30 10:21:00,/cart,Desktop,272
1436,86,2024-09-01 11:08:00,/thankyou,Tablet,131
1437,300,2024-09-10 22:56:00,/offers,Desktop,32
1438,414,2024-08-19 17:50:00,/thankyou,Desktop,93
1439,391,2024-06-11 07:56:00,/home,Tablet,55
1440,171,2024-09-28 00:11:00,/offers,Desktop,225
1441,268,2024-05-13 12:44:00,/search,Mobile,114
1442,348,2024-03-22 09:40:00,/thankyou,Desktop,37
1443,331,2024-10-15 21:03:00,/category,Mobile,238
1444,173,2024-03-28 07:23:00,/profile,Mobile,11
1445,450,2024-01-05 05:00:00,/category,Desktop,198
1446,98,2024-06-11 02:31:00,/offers,Desktop,180
1447,232,2024-01-29 12:30:00,/cart,Mobile,22
1448,289,2024-05-05 12:50:00,/search,Mobile,11
1449,34,2024-05-27 10:38:00,/thankyou,Desktop,56
1450,319,2024-09-03 05:22:00,/category,Tablet,148
1451,37,2024-01-30 07:12:00,/thankyou,Desktop,168
1452,272,2024-01-08 13:13:00,/category,Tablet,114
1453,79,2024-09-25 20:11:00,/checkout,Mobile,37
1454,492,2024-02-16 15:34:00,/search,Mobile,18
1455,385,2024-05-07 16:32:00,/home,Tablet,236
1456,52,2024-09-27 09:01:00,/thankyou,Desktop,30
1457,283,2024-08-26 16:15:00,/cart,Desktop,111
1458,498,2024-02-24 14:12:00,/category,Mobile,230
1459,177,2024-03-27 16:44:00,/checkout,Desktop,25
1460,44,2024-01-23 00:33:00,/thankyou,Tablet,227
1461,241,2024-05-29 01:45:00,/home,Tablet,237
1462,29,2024-02-02 17:31:00,/cart,Mobile,190
1463,323,2024-07-22 13:00:00,/search,Tablet,5
1464,194,2024-02-18 00:06:00,/offers,Desktop,125
1465,416,2024-08-20 01:23:00,/home,Desktop,32
1466,425,2024-01-11 03:25:00,/home,Mobile,72
1467,68,2024-02-29 05:46:00,/thankyou,Tablet,112
1468,448,2024-01-22 10:52:00,/search,Tablet,19
1469,63,2024-02-09 18:38:00,/search,Tablet,194
1470,290,2024-04-10 09:10:00,/category,Mobile,3
1471,401,2024-07-14 15:48:00,/thankyou,Tablet,266
1472,462,2024-09-01 02:12:00,/home,Mobile,145
1473,315,2024-06-05 02:42:00,/search,Desktop,118
1474,429,2024-04-01 19:04:00,/product,Tablet,78
1475,186,2024-02-27 19:22:00,/thankyou,Desktop,70
1476,467,2024-06-17 17:18:00,/thankyou,Mobile,222
1477,229,2024-03-15 03:42:00,/search,Desktop,11
1478,445,2024-03-20 11:09:00,/checkout,Desktop,200
1479,162,2024-06-16 01:13:00,/product,Tablet,142
1480,473,2024-03-21 02:51:00,/offers,Tablet,73
1481,469,2024-06-15 08:59:00,/offers,Mobile,170
1482,357,2024-08-26 11:47:00,/category,Desktop,2
1483,451,2024-03-28 10:02:00,/product,Desktop,71
1484,215,2024-04-20 08:21:00,/payment,Mobile,117
1485,60,2024-08-25 21:28:00,/payment,Desktop,258
1486,227,2024-09-11 04:15:00,/cart,Mobile,2
1487,80,2024-01-09 13:40:00,/search,Tablet,106
1488,316,2024-03-07 00:29:00,/cart,Mobile,269
1489,213,2024-08-18 14:31:00,/profile,Desktop,158
1490,266,2024-03-26 06:04:00,/offers,Tablet,251
1491,284,2024-01-06 17:01:00,/cart,Tablet,32
1492,23,2024-06-02 20:53:00,/thankyou,Mobile,17
1493,358,2024-10-23 13:11:00,/thankyou,Desktop,230
1494,388,2024-08-11 05:57:00,/category,Desktop,17
1495,324,2024-03-21 20:46:00,/thankyou,Tablet,160
1496,433,2024-02-05 21:45:00,/home,Desktop,253
1497,63,2024-07-31 10:09:00,/category,Desktop,132
1498,426,2024-06-13 21:46:00,/offers,Desktop,156
1499,466,2024-07-27 11:44:00,/profile,Desktop,61
1500,126,2024-08-18 03:47:00,/payment,Mobile,131
1501,86,2024-08-26 17:08:00,/category,Mobile,90
1502,267,2024-08-25 07:20:00,/product,Mobile,240
1503,393,2024-07-12 14:32:00,/payment,Desktop,274
1504,324,2024-05-28 04:22:00,/profile,Desktop,149
1505,220,2024-06-05 11:41:00,/checkout,Tablet,31
1506,97,2024-01-16 00:57:00,/product,Tablet,52
1507,436,2024-06-02 07:58:00,/thankyou,Desktop,168
1508,388,2024-10-15 10:01:00,/payment,Mobile,284
1509,284,2024-03-29 07:20:00,/product,Mobile,157
1510,405,2024-06-19 08:21:00,/cart,Desktop,199
1511,214,2024-09-20 05:31:00,/product,Tablet,213
1512,418,2024-07-05 16:31:00,/payment,Desktop,77
1513,341,2024-01-03 07:32:00,/category,Tablet,1
1514,58,2024-04-13 07:56:00,/profile,Tablet,204
1515,38,2024-02-09 12:28:00,/profile,Desktop,5
1516,51,2024-06-08 03:02:00,/search,Mobile,183
1517,384,2024-09-27 03:41:00,/thankyou,Mobile,109
1518,36,2024-06-30 08:18:00,/category,Desktop,83
1519,281,2024-02-07 03:51:00,/payment,Tablet,237
1520,449,2024-07-26 11:31:00,/home,Tablet,33
1521,193,2024-04-13 20:29:00,/profile,Tablet,187
1522,12,2024-07-07 14:59:00,/category,Mobile,62
1523,447,2024-07-08 02:11:00,/home,Tablet,286
1524,425,2024-02-17 02:07:00,/home,Tablet,297
1525,438,2024-05-15 10:03:00,/cart,Mobile,19
1526,72,2024-08-23 16:39:00,/cart,Mobile,8
1527,347,2024-07-11 11:27:00,/thankyou,Tablet,149
1528,75,2024-08-16 21:57:00,/thankyou,Tablet,97
1529,284,2024-01-05 21:36:00,/offers,Mobile,196
1530,443,2024-04-11 05:37:00,/thankyou,Desktop,214
1531,378,2024-04-25 23:43:00,/search,Mobile,159
1532,127,2024-02-10 02:05:00,/profile,Desktop,118
1533,441,2024-09-14 16:14:00,/search,Desktop,56
1534,137,2024-04-05 14:44:00,/checkout,Mobile,114
1535,16,2024-07-11 22:52:00,/checkout,Tablet,196
1536,455,2024-02-27 09:36:00,/cart,Tablet,104
1537,427,2024-09-16 02:09:00,/thankyou,Desktop,154
1538,363,2024-03-09 23:34:00,/offers,Tablet,161
1539,466,2024-06-08 01:44:00,/payment,Tablet,146
1540,337,2024-08-30 08:51:00,/cart,Tablet,299
1541,150,2024-09-07 11:28:00,/product,Tablet,248
1542,411,2024-03-23 22:14:00,/checkout,Desktop,235
1543,468,2024-10-15 18:58:00,/category,Tablet,92
1544,96,2024-05-27 11:36:00,/payment,Tablet,152
1545,14,2024-05-23 05:10:00,/search,Mobile,5
1546,58,2024-06-02 21:42:00,/category,Tablet,205
1547,61,2024-02-26 16:09:00,/profile,Tablet,165
1548,410,2024-05-23 12:41:00,/cart,Tablet,17
1549,370,2024-06-26 15:01:00,/category,Tablet,195
1550,197,2024-03-06 14:42:00,/category,Mobile,111
1551,122,2024-10-17 11:33:00,/cart,Tablet,5
1552,17,2024-03-06 22:20:00,/payment,Tablet,180
1553,483,2024-04-10 20:18:00,/payment,Tablet,94
1554,444,2024-07-08 13:39:00,/cart,Desktop,250
1555,343,2024-04-21 03:36:00,/product,Desktop,81
1556,160,2024-07-04 18:07:00,/profile,Mobile,63
1557,114,2024-02-18 03:59:00,/search,Desktop,180
1558,63,2024-09-08 08:06:00,/cart,Desktop,286
1559,101,2024-07-29 04:50:00,/checkout,Tablet,91
1560,64,2024-06-21 02:57:00,/payment,Desktop,297
1561,159,2024-06-08 07:31:00,/offers,Desktop,281
1562,244,2024-02-05 15:37:00,/search,Mobile,166
1563,487,2024-04-20 11:53:00,/offers,Tablet,300
1564,43,2024-01-29 11:56:00,/checkout,Tablet,90
1565,170,2024-08-09 05:25:00,/profile,Mobile,218
1566,403,2024-05-23 06:47:00,/cart,Mobile,221
1567,43,2024-03-19 00:00:00,/category,Tablet,73
1568,478,2024-10-08 14:21:00,/offers,Tablet,244
1569,286,2024-05-30 05:13:00,/profile,Desktop,170
1570,53,2024-06-10 07:35:00,/thankyou,Tablet,226
1571,405,2024-03-11 01:36:00,/category,Desktop,182
1572,19,2024-07-15 12:49:00,/category,Tablet,54
1573,351,2024-03-06 18:39:00,/payment,Tablet,203
1574,266,2024-06-17 19:17:00,/checkout,Desktop,41
1575,216,2024-05-26 19:31:00,/cart,Mobile,51
1576,393,2024-02-12 02:58:00,/payment,Desktop,278
1577,163,2024-06-08 00:58:00,/product,Desktop,65
1578,51,2024-09-22 01:24:00,/thankyou,Tablet,6
1579,367,2024-05-05 13:57:00,/cart,Mobile,119
1580,351,2024-07-08 04:10:00,/offers,Desktop,88
1581,75,2024-02-15 14:35:00,/payment,Desktop,48
1582,103,2024-02-01 15:01:00,/cart,Tablet,264
1583,489,2024-08-12 02:40:00,/checkout,Tablet,149
1584,349,2024-06-13 09:14:00,/checkout,Mobile,16
1585,3,2024-08-25 22:02:00,/checkout,Desktop,231
1586,378,2024-09-07 16:00:00,/checkout,Mobile,151
1587,461,2024-08-03 11:49:00,/search,Tablet,108
1588,50,2024-07-24 08:20:00,/cart,Mobile,188
1589,114,2024-05-04 14:47:00,/cart,Mobile,171
1590,234,2024-06-29 15:48:00,/offers,Desktop,207
1591,448,2024-01-29 15:28:00,/home,Mobile,173
1592,12,2024-08-21 13:01:00,/thankyou,Desktop,23
1593,480,2024-07-16 19:38:00,/payment,Mobile,264
1594,480,2024-07-03 05:03:00,/thankyou,Mobile,25
1595,216,2024-09-19 21:02:00,/thankyou,Desktop,178
1596,441,2024-04-17 04:38:00,/thankyou,Desktop,255
1597,139,2024-02-24 22:08:00,/checkout,Mobile,93
1598,345,2024-05-19 00:28:00,/checkout,Mobile,292
1599,224,2024-09-23 09:40:00,/offers,Mobile,163
1600,299,2024-07-17 01:42:00,/home,Mobile,35
1601,283,2024-03-20 00:15:00,/offers,Desktop,55
1602,199,2024-04-20 18:07:00,/offers,Mobile,111
1603,364,2024-10-24 21:33:00,/product,Desktop,42
1604,290,2024-02-18 17:16:00,/category,Tablet,113
1605,287,2024-02-24 20:50:00,/offers,Desktop,66
1606,50,2024-07-30 11:20:00,/home,Mobile,269
1607,490,2024-02-07 15:53:00,/payment,Desktop,216
1608,382,2024-01-05 03:30:00,/offers,Mobile,267
1609,221,2024-08-13 23:20:00,/payment,Tablet,65
1610,65,2024-07-29 04:28:00,/checkout,Tablet,45
1611,171,2024-03-06 23:25:00,/offers,Tablet,116
1612,87,2024-09-18 03:39:00,/thankyou,Desktop,173
1613,407,2024-02-11 16:38:00,/profile,Mobile,40
1614,106,2024-02-12 20:58:00,/profile,Desktop,292
1615,126,2024-02-29 08:10:00,/payment,Mobile,251
1616,347,2024-08-06 06:13:00,/payment,Desktop,127
1617,488,2024-09-08 14:26:00,/payment,Mobile,48
1618,442,2024-09-22 04:21:00,/payment,Desktop,218
1619,321,2024-06-21 03:45:00,/thankyou,Mobile,57
1620,234,2024-03-27 16:00:00,/search,Desktop,129
1621,274,2024-04-09 14:06:00,/product,Tablet,48
1622,445,2024-04-09 09:48:00,/search,Mobile,171
1623,13,2024-04-06 06:53:00,/checkout,Desktop,7
1624,366,2024-08-30 10:37:00,/category,Desktop,259
1625,226,2024-06-15 15:13:00,/checkout,Tablet,152
1626,220,2024-06-10 10:23:00,/checkout,Tablet,73
1627,59,2024-09-20 16:40:00,/cart,Tablet,286
1628,338,2024-03-31 03:36:00,/product,Desktop,167
1629,262,2024-10-05 16:42:00,/profile,Desktop,21
1630,461,2024-06-28 01:58:00,/cart,Mobile,175
1631,34,2024-04-16 10:35:00,/thankyou,Desktop,28
1632,280,2024-07-31 11:01:00,/thankyou,Tablet,289
1633,471,2024-08-07 23:32:00,/cart,Tablet,252
1634,405,2024-05-16 10:00:00,/profile,Desktop,41
1635,117,2024-06-06 02:57:00,/product,Desktop,123
1636,329,2024-09-22 23:45:00,/cart,Desktop,45
1637,14,2024-08-05 12:34:00,/profile,Mobile,229
1638,216,2024-07-14 12:30:00,/thankyou,Mobile,22
1639,449,2024-08-03 17:01:00,/home,Mobile,120
1640,110,2024-07-11 15:02:00,/profile,Desktop,132
1641,160,2024-02-18 01:08:00,/offers,Desktop,104
1642,300,2024-08-28 04:09:00,/search,Tablet,96
1643,361,2024-01-29 00:25:00,/cart,Tablet,141
1644,19,2024-05-05 11:26:00,/offers,Mobile,245
1645,377,2024-02-28 16:34:00,/cart,Tablet,70
1646,418,2024-01-28 07:12:00,/search,Tablet,6
1647,224,2024-07-22 13:28:00,/checkout,Desktop,185
1648,50,2024-09-13 09:06:00,/profile,Tablet,261
1649,256,2024-08-27 17:57:00,/offers,Tablet,156
1650,180,2024-09-13 21:21:00,/profile,Tablet,183
1651,239,2024-10-24 16:17:00,/search,Mobile,150
1652,448,2024-02-14 15:38:00,/category,Desktop,214
1653,35,2024-01-28 12:49:00,/category,Tablet,91
1654,410,2024-04-25 21:47:00,/category,Desktop,50
1655,11,2024-10-02 22:09:00,/cart,Mobile,253
1656,344,2024-09-21 13:34:00,/thankyou,Tablet,218
1657,278,2024-10-19 17:55:00,/checkout,Mobile,10
1658,11,2024-04-27 06:23:00,/thankyou,Desktop,31
1659,329,2024-04-26 01:41:00,/payment,Mobile,134
1660,49,2024-02-19 09:18:00,/product,Mobile,227
