line_id,order_id,product_id,quantity,unit_price,discount_pct,line_total
1969,10667,61,3,4343.03,10,11726.18
1970,10667,22,4,59313.13,5,225389.89
1971,10667,54,2,52665.83,0,105331.66
1972,10667,73,1,44580.95,20,35664.76
1973,10668,21,1,29687.86,20,23750.29
1974,10668,6,2,42422.85,15,72118.85
1975,10668,52,2,38066.25,20,60906.0
1976,10668,66,3,34576.24,15,88169.41
1977,10669,34,4,780.86,15,2654.92
1978,10669,10,3,3211.83,10,8671.94
1979,10669,58,3,45357.34,0,136072.02
1980,10669,77,4,58001.27,15,197204.32
1981,10670,27,1,77322.34,10,69590.11
1982,10670,28,4,36893.28,15,125437.15
1983,10670,74,3,7215.03,20,17316.07
1984,10670,77,1,58001.27,0,58001.27
1985,10670,77,4,58001.27,0,232005.08
1986,10671,80,3,11717.49,20,28121.98
1987,10671,41,1,41974.61,20,33579.69
1988,10671,37,2,44153.9,0,88307.8
1989,10671,54,4,52665.83,0,210663.32
1990,10671,28,2,36893.28,0,73786.56
1991,10672,76,3,23383.2,5,66642.12
1992,10672,13,2,16984.03,0,33968.06
1993,10673,71,1,75439.67,15,64123.72
1994,10673,14,3,59762.99,10,161360.07
1995,10674,72,3,10643.94,0,31931.82
1996,10674,33,1,67411.45,0,67411.45
1997,10674,10,2,3211.83,15,5460.11
1998,10675,56,2,60192.74,0,120385.48
1999,10675,25,3,45604.67,5,129973.31
2000,10675,39,2,40202.17,20,64323.47
2001,10675,82,2,20173.39,0,40346.78
2002,10676,60,4,57946.88,0,231787.52
2003,10676,66,2,34576.24,0,69152.48
2004,10676,27,4,77322.34,10,278360.42
2005,10676,83,4,47524.82,0,190099.28
2006,10677,85,3,67336.99,0,202010.97
2007,10677,50,1,78187.47,5,74278.1
2008,10677,10,2,3211.83,15,5460.11
2009,10678,74,3,7215.03,5,20562.84
2010,10678,40,4,64503.11,15,219310.57
2011,10678,74,3,7215.03,5,20562.84
2012,10679,87,3,10933.15,10,29519.5
2013,10680,57,3,74313.55,10,200646.59
2014,10680,50,2,78187.47,15,132918.7
2015,10680,70,2,25368.42,0,50736.84
2016,10680,80,4,11717.49,0,46869.96
2017,10681,51,1,73536.22,0,73536.22
2018,10681,70,1,25368.42,10,22831.58
2019,10682,54,1,52665.83,5,50032.54
2020,10682,52,2,38066.25,0,76132.5
2021,10683,54,3,52665.83,0,157997.49
2022,10684,58,4,45357.34,0,181429.36
2023,10684,43,4,6367.59,15,21649.81
2024,10684,67,4,6901.24,0,27604.96
2025,10685,46,4,79334.39,0,317337.56
2026,10685,13,2,16984.03,0,33968.06
2027,10685,61,4,4343.03,0,17372.12
2028,10686,1,1,25532.82,5,24256.18
2029,10687,58,3,45357.34,10,122464.82
2030,10687,54,2,52665.83,0,105331.66
2031,10687,8,3,67778.31,0,203334.93
2032,10687,54,4,52665.83,0,210663.32
2033,10687,33,3,67411.45,0,202234.35
2034,10688,23,3,74783.92,20,179481.41
2035,10688,39,3,40202.17,0,120606.51
2036,10689,76,4,23383.2,0,93532.8
2037,10689,1,2,25532.82,20,40852.51
2038,10689,26,2,52385.91,10,94294.64
2039,10689,53,4,54770.08,0,219080.32
2040,10689,66,2,34576.24,20,55321.98
2041,10690,61,1,4343.03,15,3691.58
2042,10690,9,4,21513.5,0,86054.0
2043,10690,32,4,3928.73,0,15714.92
2044,10691,80,3,11717.49,20,28121.98
2045,10692,20,2,60942.24,10,109696.03
2046,10692,83,4,47524.82,0,190099.28
2047,10692,23,1,74783.92,20,59827.14
2048,10693,7,2,26454.53,0,52909.06
2049,10693,78,3,41712.31,15,106366.39
2050,10693,9,2,21513.5,0,43027.0
2051,10694,2,4,24026.09,15,81688.71
2052,10694,9,4,21513.5,10,77448.6
2053,10694,63,4,31766.41,0,127065.64
2054,10694,35,3,4882.99,0,14648.97
2055,10694,72,3,10643.94,0,31931.82
2056,10695,47,4,7525.37,10,27091.33
2057,10695,35,1,4882.99,0,4882.99
2058,10696,6,4,42422.85,0,169691.4
2059,10696,46,4,79334.39,20,253870.05
2060,10696,63,3,31766.41,10,85769.31
2061,10697,74,3,7215.03,5,20562.84
2062,10698,74,3,7215.03,15,18398.33
2063,10698,3,3,37907.83,10,102351.14
2064,10699,6,2,42422.85,15,72118.85
2065,10699,56,1,60192.74,0,60192.74
2066,10699,79,3,11150.26,0,33450.78
2067,10699,19,1,7933.73,20,6346.98
2068,10699,30,1,73356.11,0,73356.11
2069,10700,77,2,58001.27,0,116002.54
2070,10700,67,3,6901.24,10,18633.35
2071,10700,3,4,37907.83,0,151631.32
2072,10700,40,2,64503.11,0,129006.22
2073,10700,30,1,73356.11,10,66020.5
2074,10701,86,4,35245.82,5,133934.12
2075,10701,37,4,44153.9,5,167784.82
2076,10701,47,3,7525.37,0,22576.11
2077,10701,85,3,67336.99,0,202010.97
2078,10702,55,3,1301.86,15,3319.74
2079,10702,67,2,6901.24,0,13802.48
2080,10702,1,2,25532.82,20,40852.51
2081,10702,78,3,41712.31,20,100109.54
2082,10702,83,4,47524.82,15,161584.39
2083,10703,36,1,52759.78,10,47483.8
2084,10703,54,2,52665.83,0,105331.66
2085,10703,83,2,47524.82,0,95049.64
2086,10703,55,1,1301.86,15,1106.58
2087,10703,83,3,47524.82,15,121188.29
2088,10704,49,3,6660.76,0,19982.28
2089,10704,59,4,26571.8,20,85029.76
2090,10704,62,3,27280.39,10,73657.05
2091,10704,27,1,77322.34,20,61857.87
2092,10704,57,2,74313.55,15,126333.04
2093,10705,50,4,78187.47,0,312749.88
2094,10706,28,1,36893.28,0,36893.28
2095,10706,12,1,69564.43,5,66086.21
2096,10706,70,2,25368.42,0,50736.84
2097,10706,19,4,7933.73,20,25387.94
2098,10706,47,3,7525.37,10,20318.5
2099,10707,54,1,52665.83,5,50032.54
2100,10707,20,2,60942.24,0,121884.48
2101,10707,59,2,26571.8,0,53143.6
2102,10708,16,4,44188.74,10,159079.46
2103,10708,65,1,18289.66,0,18289.66
2104,10708,22,2,59313.13,5,112694.95
2105,10708,87,1,10933.15,0,10933.15
2106,10709,41,3,41974.61,20,100739.06
2107,10709,70,4,25368.42,0,101473.68
2108,10709,86,3,35245.82,20,84589.97
2109,10709,60,4,57946.88,10,208608.77
2110,10710,34,1,780.86,15,663.73
2111,10710,57,4,74313.55,5,282391.49
2112,10710,41,3,41974.61,0,125923.83
2113,10711,68,1,5926.86,20,4741.49
2114,10711,70,1,25368.42,20,20294.74
2115,10711,58,2,45357.34,5,86178.95
2116,10711,66,1,34576.24,0,34576.24
2117,10711,75,1,47863.6,0,47863.6
2118,10712,78,1,41712.31,10,37541.08
2119,10712,75,3,47863.6,0,143590.8
2120,10712,66,4,34576.24,0,138304.96
2121,10712,52,2,38066.25,10,68519.25
2122,10713,71,4,75439.67,5,286670.75
2123,10713,27,1,77322.34,20,61857.87
2124,10713,20,1,60942.24,15,51800.9
2125,10714,52,1,38066.25,0,38066.25
2126,10714,31,4,41939.36,15,142593.82
2127,10714,14,2,59762.99,0,119525.98
2128,10714,81,1,33717.13,15,28659.56
2129,10715,12,1,69564.43,0,69564.43
2130,10715,73,4,44580.95,20,142659.04
2131,10715,84,1,10882.39,10,9794.15
2132,10716,4,4,68610.42,0,274441.68
2133,10716,52,4,38066.25,15,129425.25
2134,10717,5,1,45012.76,0,45012.76
2135,10717,59,2,26571.8,0,53143.6
2136,10717,62,2,27280.39,10,49104.7
2137,10717,72,2,10643.94,5,20223.49
2138,10717,71,2,75439.67,0,150879.34
2139,10718,66,4,34576.24,15,117559.22
2140,10718,39,4,40202.17,0,160808.68
2141,10718,32,3,3928.73,0,11786.19
2142,10719,63,3,31766.41,5,90534.27
2143,10719,66,4,34576.24,20,110643.97
2144,10719,67,2,6901.24,0,13802.48
2145,10719,44,3,45221.92,15,115315.9
2146,10720,2,4,24026.09,5,91299.14
2147,10720,31,1,41939.36,20,33551.49
2148,10720,22,2,59313.13,0,118626.26
2149,10720,42,3,42140.16,0,126420.48
2150,10721,41,4,41974.61,15,142713.67
2151,10722,46,2,79334.39,15,134868.46
2152,10723,68,4,5926.86,10,21336.7
2153,10724,87,2,10933.15,10,19679.67
2154,10724,36,3,52759.78,0,158279.34
2155,10724,6,3,42422.85,0,127268.55
2156,10724,66,2,34576.24,0,69152.48
2157,10724,10,3,3211.83,0,9635.49
2158,10725,62,1,27280.39,15,23188.33
2159,10725,14,2,59762.99,0,119525.98
2160,10725,83,3,47524.82,20,114059.57
2161,10726,26,4,52385.91,10,188589.28
2162,10727,15,3,48371.9,15,123348.35
2163,10727,51,1,73536.22,15,62505.79
2164,10727,5,4,45012.76,20,144040.83
2165,10727,58,4,45357.34,10,163286.42
2166,10728,19,2,7933.73,15,13487.34
2167,10729,81,3,33717.13,0,101151.39
2168,10729,55,3,1301.86,0,3905.58
2169,10729,53,4,54770.08,10,197172.29
2170,10730,4,2,68610.42,20,109776.67
2171,10730,55,4,1301.86,0,5207.44
2172,10730,3,1,37907.83,5,36012.44
2173,10731,18,3,20961.85,5,59741.27
2174,10731,28,4,36893.28,10,132815.81
2175,10732,16,3,44188.74,10,119309.6
2176,10732,64,3,21902.5,5,62422.12
2177,10733,77,2,58001.27,15,98602.16
2178,10733,57,2,74313.55,0,148627.1
2179,10734,51,2,73536.22,15,125011.57
2180,10734,5,2,45012.76,10,81022.97
2181,10734,12,3,69564.43,10,187823.96
2182,10734,48,3,38106.61,15,97171.86
2183,10734,21,2,29687.86,0,59375.72
2184,10735,39,1,40202.17,5,38192.06
2185,10735,48,1,38106.61,10,34295.95
2186,10736,81,3,33717.13,10,91036.25
2187,10736,32,4,3928.73,20,12571.94
2188,10736,50,1,78187.47,5,74278.1
2189,10737,39,3,40202.17,20,96485.21
2190,10737,50,4,78187.47,15,265837.4
2191,10738,50,2,78187.47,15,132918.7
2192,10738,16,3,44188.74,15,112681.29
2193,10738,81,3,33717.13,10,91036.25
2194,10739,84,1,10882.39,15,9250.03
2195,10739,63,3,31766.41,15,81004.35
2196,10739,79,1,11150.26,5,10592.75
2197,10740,57,1,74313.55,0,74313.55
2198,10741,21,2,29687.86,0,59375.72
2199,10742,86,1,35245.82,5,33483.53
2200,10742,73,1,44580.95,15,37893.81
2201,10742,37,1,44153.9,0,44153.9
2202,10742,39,3,40202.17,15,102515.53
2203,10742,62,4,27280.39,15,92753.33
2204,10743,76,3,23383.2,20,56119.68
2205,10744,27,4,77322.34,20,247431.49
2206,10744,58,3,45357.34,0,136072.02
2207,10744,17,2,37326.72,10,67188.1
2208,10744,52,3,38066.25,15,97068.94
2209,10744,82,2,20173.39,0,40346.78
2210,10745,20,4,60942.24,20,195015.17
2211,10746,4,4,68610.42,15,233275.43
2212,10746,24,1,12235.29,10,11011.76
2213,10746,25,4,45604.67,5,173297.75
2214,10747,59,1,26571.8,10,23914.62
2215,10747,49,4,6660.76,5,25310.89
2216,10747,56,1,60192.74,0,60192.74
2217,10747,18,3,20961.85,15,53452.72
2218,10748,31,3,41939.36,0,125818.08
2219,10748,5,2,45012.76,20,72020.42
2220,10748,17,2,37326.72,15,63455.42
2221,10748,29,3,13582.79,10,36673.53
2222,10749,70,1,25368.42,0,25368.42
2223,10749,27,4,77322.34,5,293824.89
2224,10749,71,2,75439.67,5,143335.37
2225,10749,63,3,31766.41,10,85769.31
2226,10749,3,1,37907.83,5,36012.44
2227,10750,79,1,11150.26,0,11150.26
2228,10750,20,3,60942.24,0,182826.72
2229,10750,52,1,38066.25,0,38066.25
2230,10750,38,1,57789.31,10,52010.38
2231,10751,28,2,36893.28,20,59029.25
2232,10751,45,1,24032.97,5,22831.32
2233,10752,51,3,73536.22,5,209578.23
2234,10752,40,2,64503.11,20,103204.98
2235,10752,49,1,6660.76,0,6660.76
2236,10753,50,2,78187.47,5,148556.19
2237,10753,17,4,37326.72,0,149306.88
2238,10753,9,3,21513.5,15,54859.42
2239,10753,83,4,47524.82,10,171089.35
2240,10753,82,3,20173.39,0,60520.17
2241,10754,21,2,29687.86,5,56406.93
2242,10754,57,4,74313.55,20,237803.36
2243,10754,34,1,780.86,0,780.86
2244,10754,78,1,41712.31,0,41712.31
2245,10754,28,3,36893.28,0,110679.84
2246,10755,43,3,6367.59,0,19102.77
2247,10755,27,3,77322.34,20,185573.62
2248,10756,33,4,67411.45,5,256163.51
2249,10756,19,2,7933.73,10,14280.71
2250,10756,69,2,56948.59,10,102507.46
2251,10757,39,4,40202.17,20,128646.94
2252,10758,30,1,73356.11,0,73356.11
2253,10758,47,3,7525.37,5,21447.3
2254,10759,48,4,38106.61,0,152426.44
2255,10760,26,2,52385.91,0,104771.82
2256,10760,12,1,69564.43,0,69564.43
2257,10760,76,4,23383.2,10,84179.52
2258,10760,67,4,6901.24,10,24844.46
2259,10760,41,2,41974.61,0,83949.22
2260,10761,2,3,24026.09,0,72078.27
2261,10761,75,3,47863.6,0,143590.8
2262,10762,57,4,74313.55,15,252666.07
2263,10762,56,4,60192.74,0,240770.96
2264,10763,25,1,45604.67,15,38763.97
2265,10763,68,3,5926.86,10,16002.52
2266,10763,7,1,26454.53,0,26454.53
2267,10763,69,4,56948.59,0,227794.36
2268,10763,11,3,53732.47,0,161197.41
2269,10764,11,3,53732.47,0,161197.41
2270,10764,9,3,21513.5,0,64540.5
2271,10764,56,4,60192.74,10,216693.86
2272,10764,53,2,54770.08,15,93109.14
2273,10764,14,1,59762.99,5,56774.84
2274,10765,10,4,3211.83,0,12847.32
2275,10765,6,4,42422.85,15,144237.69
2276,10765,68,3,5926.86,5,16891.55
2277,10765,39,2,40202.17,0,80404.34
2278,10765,59,1,26571.8,5,25243.21
2279,10766,84,1,10882.39,0,10882.39
2280,10766,55,2,1301.86,0,2603.72
2281,10766,10,3,3211.83,0,9635.49
2282,10766,23,2,74783.92,0,149567.84
2283,10766,52,1,38066.25,0,38066.25
2284,10767,25,1,45604.67,0,45604.67
2285,10767,65,4,18289.66,20,58526.91
2286,10768,83,3,47524.82,15,121188.29
2287,10768,3,3,37907.83,20,90978.79
2288,10768,18,2,20961.85,0,41923.7
2289,10769,13,3,16984.03,20,40761.67
2290,10770,4,4,68610.42,5,260719.6
2291,10770,62,1,27280.39,0,27280.39
2292,10771,10,3,3211.83,0,9635.49
2293,10771,76,2,23383.2,0,46766.4
2294,10771,13,4,16984.03,5,64539.31
2295,10772,27,2,77322.34,0,154644.68
2296,10772,18,2,20961.85,0,41923.7
2297,10773,5,3,45012.76,0,135038.28
2298,10774,17,2,37326.72,15,63455.42
2299,10774,23,1,74783.92,0,74783.92
2300,10774,49,2,6660.76,15,11323.29
2301,10774,4,1,68610.42,15,58318.86
2302,10774,79,1,11150.26,20,8920.21
2303,10775,15,2,48371.9,0,96743.8
2304,10776,40,2,64503.11,0,129006.22
2305,10776,74,1,7215.03,0,7215.03
2306,10776,30,2,73356.11,0,146712.22
2307,10776,24,4,12235.29,0,48941.16
2308,10776,28,2,36893.28,0,73786.56
2309,10777,33,3,67411.45,20,161787.48
2310,10777,53,3,54770.08,0,164310.24
2311,10777,17,2,37326.72,0,74653.44
2312,10777,24,4,12235.29,0,48941.16
2313,10777,39,4,40202.17,5,152768.25
2314,10778,23,3,74783.92,10,201916.58
2315,10779,56,4,60192.74,0,240770.96
2316,10779,35,2,4882.99,15,8301.08
2317,10779,7,3,26454.53,0,79363.59
2318,10779,56,4,60192.74,15,204655.32
2319,10779,86,4,35245.82,15,119835.79
2320,10780,36,3,52759.78,0,158279.34
2321,10780,80,4,11717.49,20,37495.97
2322,10781,46,4,79334.39,20,253870.05
2323,10781,12,3,69564.43,15,177389.3
2324,10782,50,4,78187.47,0,312749.88
2325,10782,43,1,6367.59,0,6367.59
2326,10783,50,2,78187.47,0,156374.94
2327,10783,32,1,3928.73,10,3535.86
2328,10783,54,4,52665.83,0,210663.32
2329,10783,14,3,59762.99,5,170324.52
2330,10784,29,2,13582.79,5,25807.3
2331,10784,75,3,47863.6,0,143590.8
2332,10784,37,4,44153.9,20,141292.48
2333,10785,51,4,73536.22,15,250023.15
2334,10785,41,2,41974.61,0,83949.22
2335,10785,27,4,77322.34,0,309289.36
2336,10786,71,3,75439.67,15,192371.16
2337,10786,32,2,3928.73,0,7857.46
2338,10786,26,4,52385.91,5,199066.46
2339,10786,76,2,23383.2,0,46766.4
2340,10786,14,3,59762.99,5,170324.52
2341,10787,21,4,29687.86,20,95001.15
2342,10788,26,2,52385.91,0,104771.82
2343,10788,35,2,4882.99,15,8301.08
2344,10788,37,4,44153.9,10,158954.04
2345,10788,43,4,6367.59,0,25470.36
2346,10789,4,4,68610.42,20,219553.34
2347,10789,13,4,16984.03,15,57745.7
2348,10789,69,2,56948.59,0,113897.18
2349,10789,73,4,44580.95,10,160491.42
2350,10789,82,2,20173.39,10,36312.1
2351,10790,70,1,25368.42,5,24100.0
2352,10790,13,3,16984.03,20,40761.67
2353,10790,29,1,13582.79,0,13582.79
2354,10790,51,2,73536.22,15,125011.57
2355,10790,60,1,57946.88,0,57946.88
2356,10791,3,4,37907.83,20,121305.06
2357,10791,27,4,77322.34,0,309289.36
2358,10792,8,4,67778.31,15,230446.25
2359,10792,22,1,59313.13,0,59313.13
2360,10792,36,4,52759.78,20,168831.3
2361,10792,62,1,27280.39,10,24552.35
2362,10793,50,3,78187.47,10,211106.17
2363,10793,27,1,77322.34,0,77322.34
2364,10794,37,4,44153.9,20,141292.48
2365,10795,76,3,23383.2,20,56119.68
2366,10795,57,4,74313.55,0,297254.2
2367,10796,83,3,47524.82,20,114059.57
2368,10796,19,2,7933.73,5,15074.09
2369,10796,38,3,57789.31,20,138694.34
2370,10797,27,2,77322.34,10,139180.21
2371,10797,14,4,59762.99,0,239051.96
2372,10797,75,3,47863.6,0,143590.8
2373,10797,28,4,36893.28,20,118058.5
2374,10798,34,1,780.86,15,663.73
2375,10798,15,2,48371.9,15,82232.23
2376,10798,53,4,54770.08,15,186218.27
2377,10798,38,4,57789.31,0,231157.24
2378,10798,80,4,11717.49,5,44526.46
2379,10799,53,2,54770.08,0,109540.16
2380,10800,29,1,13582.79,0,13582.79
2381,10800,14,4,59762.99,0,239051.96
2382,10800,22,3,59313.13,20,142351.51
2383,10801,4,1,68610.42,5,65179.9
2384,10801,32,3,3928.73,15,10018.26
2385,10801,75,1,47863.6,20,38290.88
2386,10801,11,2,53732.47,0,107464.94
2387,10801,30,3,73356.11,0,220068.33
2388,10802,61,4,4343.03,20,13897.7
2389,10802,62,2,27280.39,15,46376.66
2390,10803,69,1,56948.59,0,56948.59
2391,10803,6,3,42422.85,0,127268.55
2392,10803,8,1,67778.31,20,54222.65
2393,10804,64,2,21902.5,0,43805.0
2394,10804,10,3,3211.83,10,8671.94
2395,10804,12,1,69564.43,5,66086.21
2396,10804,2,3,24026.09,10,64870.44
2397,10805,85,1,67336.99,20,53869.59
2398,10805,4,1,68610.42,20,54888.34
2399,10805,40,2,64503.11,0,129006.22
2400,10805,20,4,60942.24,20,195015.17
2401,10805,54,1,52665.83,5,50032.54
2402,10806,5,1,45012.76,10,40511.48
2403,10806,78,1,41712.31,0,41712.31
2404,10806,38,2,57789.31,0,115578.62
2405,10806,26,3,52385.91,10,141441.96
2406,10806,43,3,6367.59,10,17192.49
2407,10807,20,1,60942.24,0,60942.24
2408,10807,41,2,41974.61,0,83949.22
2409,10807,55,1,1301.86,15,1106.58
2410,10808,73,1,44580.95,5,42351.9
2411,10808,76,1,23383.2,0,23383.2
2412,10808,70,4,25368.42,0,101473.68
2413,10808,11,3,53732.47,20,128957.93
2414,10809,13,1,16984.03,20,13587.22
2415,10809,64,1,21902.5,0,21902.5
2416,10809,18,1,20961.85,10,18865.67
2417,10809,40,1,64503.11,0,64503.11
2418,10810,60,1,57946.88,0,57946.88
2419,10810,67,1,6901.24,0,6901.24
2420,10810,12,1,69564.43,0,69564.43
2421,10811,59,3,26571.8,0,79715.4
2422,10811,18,4,20961.85,15,71270.29
2423,10811,10,2,3211.83,5,6102.48
2424,10811,61,3,4343.03,5,12377.64
2425,10811,49,3,6660.76,20,15985.82
2426,10812,25,1,45604.67,0,45604.67
2427,10812,71,1,75439.67,0,75439.67
2428,10812,82,4,20173.39,0,80693.56
2429,10812,79,1,11150.26,15,9477.72
2430,10813,16,3,44188.74,0,132566.22
2431,10813,32,2,3928.73,0,7857.46
2432,10813,45,3,24032.97,0,72098.91
2433,10813,10,2,3211.83,0,6423.66
2434,10814,28,3,36893.28,0,110679.84
2435,10814,53,4,54770.08,15,186218.27
2436,10814,24,4,12235.29,0,48941.16
2437,10815,71,3,75439.67,20,181055.21
2438,10815,45,3,24032.97,0,72098.91
2439,10815,42,2,42140.16,20,67424.26
2440,10815,84,4,10882.39,15,37000.13
2441,10816,10,1,3211.83,0,3211.83
2442,10816,82,3,20173.39,0,60520.17
2443,10816,63,1,31766.41,15,27001.45
2444,10817,75,3,47863.6,10,129231.72
2445,10817,68,3,5926.86,5,16891.55
2446,10817,50,3,78187.47,10,211106.17
2447,10817,73,2,44580.95,0,89161.9
2448,10818,48,1,38106.61,10,34295.95
2449,10819,56,4,60192.74,0,240770.96
2450,10819,85,4,67336.99,0,269347.96
2451,10819,47,3,7525.37,20,18060.89
2452,10820,38,2,57789.31,20,92462.9
2453,10820,24,4,12235.29,15,41599.99
2454,10820,12,4,69564.43,0,278257.72
2455,10820,50,4,78187.47,0,312749.88
2456,10820,84,3,10882.39,5,31014.81
2457,10821,4,3,68610.42,5,195539.7
2458,10821,2,4,24026.09,0,96104.36
2459,10821,85,1,67336.99,0,67336.99
2460,10822,84,3,10882.39,0,32647.17
2461,10822,29,1,13582.79,20,10866.23
2462,10822,49,4,6660.76,20,21314.43
2463,10823,34,1,780.86,20,624.69
2464,10823,66,4,34576.24,20,110643.97
2465,10824,1,1,25532.82,15,21702.9
2466,10825,53,1,54770.08,15,46554.57
2467,10825,35,1,4882.99,5,4638.84
2468,10825,18,2,20961.85,0,41923.7
2469,10825,61,4,4343.03,0,17372.12
2470,10826,65,1,18289.66,0,18289.66
2471,10826,45,2,24032.97,0,48065.94
2472,10827,19,2,7933.73,0,15867.46
2473,10827,23,2,74783.92,0,149567.84
2474,10828,69,3,56948.59,5,162303.48
2475,10829,20,2,60942.24,0,121884.48
2476,10829,78,3,41712.31,0,125136.93
2477,10829,1,3,25532.82,0,76598.46
2478,10830,71,3,75439.67,5,215003.06
2479,10831,15,2,48371.9,0,96743.8
2480,10831,14,1,59762.99,0,59762.99
2481,10831,45,1,24032.97,20,19226.38
2482,10831,41,2,41974.61,0,83949.22
2483,10831,57,2,74313.55,0,148627.1
2484,10832,76,2,23383.2,20,37413.12
2485,10832,1,4,25532.82,0,102131.28
2486,10832,16,3,44188.74,5,125937.91
2487,10832,72,1,10643.94,10,9579.55
2488,10832,60,2,57946.88,0,115893.76
2489,10833,70,1,25368.42,20,20294.74
2490,10833,10,1,3211.83,0,3211.83
2491,10834,80,3,11717.49,20,28121.98
2492,10835,32,3,3928.73,0,11786.19
2493,10835,79,3,11150.26,20,26760.62
2494,10835,17,1,37326.72,15,31727.71
2495,10836,37,4,44153.9,10,158954.04
2496,10836,53,4,54770.08,0,219080.32
2497,10836,81,2,33717.13,10,60690.83
2498,10837,23,1,74783.92,15,63566.33
2499,10838,87,2,10933.15,0,21866.3
2500,10838,50,2,78187.47,20,125099.95
2501,10838,45,4,24032.97,10,86518.69
2502,10838,83,1,47524.82,15,40396.1
2503,10838,30,4,73356.11,10,264082.0
2504,10839,15,2,48371.9,0,96743.8
2505,10839,29,4,13582.79,0,54331.16
2506,10839,31,4,41939.36,10,150981.7
2507,10839,74,1,7215.03,0,7215.03
2508,10839,43,3,6367.59,0,19102.77
2509,10840,48,3,38106.61,15,97171.86
2510,10840,3,3,37907.83,0,113723.49
2511,10840,74,1,7215.03,20,5772.02
2512,10840,54,4,52665.83,10,189596.99
2513,10841,39,3,40202.17,0,120606.51
2514,10842,78,4,41712.31,0,166849.24
2515,10842,49,1,6660.76,15,5661.65
2516,10842,7,4,26454.53,0,105818.12
2517,10842,54,4,52665.83,0,210663.32
2518,10842,30,4,73356.11,20,234739.55
2519,10843,48,4,38106.61,0,152426.44
2520,10843,11,4,53732.47,0,214929.88
2521,10843,19,4,7933.73,5,30148.17
2522,10844,29,4,13582.79,15,46181.49
2523,10845,9,3,21513.5,10,58086.45
2524,10845,71,1,75439.67,0,75439.67
2525,10845,46,2,79334.39,15,134868.46
2526,10845,3,3,37907.83,0,113723.49
2527,10845,62,4,27280.39,10,98209.4
2528,10846,21,4,29687.86,0,118751.44
2529,10846,35,3,4882.99,5,13916.52
2530,10846,64,2,21902.5,0,43805.0
2531,10846,2,3,24026.09,15,61266.53
2532,10846,24,2,12235.29,15,20799.99
2533,10847,33,2,67411.45,0,134822.9
2534,10847,39,1,40202.17,20,32161.74
2535,10848,36,1,52759.78,5,50121.79
2536,10849,40,1,64503.11,15,54827.64
2537,10849,43,3,6367.59,0,19102.77
2538,10850,77,1,58001.27,0,58001.27
2539,10850,69,3,56948.59,0,170845.77
2540,10850,59,3,26571.8,20,63772.32
2541,10850,75,1,47863.6,5,45470.42
2542,10851,64,4,21902.5,0,87610.0
2543,10851,21,3,29687.86,0,89063.58
2544,10852,58,1,45357.34,0,45357.34
2545,10852,28,2,36893.28,15,62718.58
2546,10852,19,3,7933.73,15,20231.01
2547,10853,38,3,57789.31,0,173367.93
2548,10853,29,1,13582.79,0,13582.79
2549,10853,82,2,20173.39,10,36312.1
2550,10853,50,2,78187.47,0,156374.94
2551,10853,36,1,52759.78,20,42207.82
2552,10854,78,4,41712.31,5,158506.78
2553,10854,24,1,12235.29,5,11623.53
2554,10855,13,4,16984.03,0,67936.12
2555,10855,21,2,29687.86,20,47500.58
2556,10856,4,3,68610.42,0,205831.26
2557,10856,53,4,54770.08,10,197172.29
2558,10857,16,3,44188.74,15,112681.29
2559,10857,31,2,41939.36,5,79684.78
2560,10858,78,2,41712.31,5,79253.39
2561,10858,1,4,25532.82,0,102131.28
2562,10858,17,3,37326.72,20,89584.13
2563,10858,5,2,45012.76,0,90025.52
2564,10859,76,2,23383.2,10,42089.76
2565,10859,6,3,42422.85,10,114541.69
2566,10860,1,2,25532.82,0,51065.64
2567,10860,6,4,42422.85,0,169691.4
2568,10860,86,1,35245.82,0,35245.82
2569,10861,31,2,41939.36,0,83878.72
2570,10861,48,2,38106.61,5,72402.56
2571,10861,78,4,41712.31,0,166849.24
2572,10861,78,1,41712.31,0,41712.31
2573,10861,8,1,67778.31,0,67778.31
2574,10862,83,3,47524.82,5,135445.74
2575,10862,13,4,16984.03,0,67936.12
2576,10862,24,3,12235.29,5,34870.58
2577,10862,87,3,10933.15,15,27879.53
2578,10862,64,1,21902.5,10,19712.25
2579,10863,46,3,79334.39,0,238003.17
2580,10863,58,2,45357.34,0,90714.68
2581,10863,1,3,25532.82,20,61278.77
2582,10864,28,2,36893.28,15,62718.58
2583,10864,30,1,73356.11,5,69688.3
2584,10864,84,4,10882.39,5,41353.08
2585,10865,10,3,3211.83,0,9635.49
2586,10865,49,3,6660.76,5,18983.17
2587,10865,37,2,44153.9,5,83892.41
2588,10865,2,1,24026.09,10,21623.48
2589,10865,38,3,57789.31,0,173367.93
2590,10866,14,1,59762.99,15,50798.54
2591,10866,58,4,45357.34,5,172357.89
2592,10866,54,4,52665.83,0,210663.32
2593,10866,8,3,67778.31,0,203334.93
2594,10866,85,4,67336.99,15,228945.77
2595,10867,9,2,21513.5,0,43027.0
2596,10867,74,2,7215.03,10,12987.05
2597,10867,12,3,69564.43,5,198258.63
2598,10867,71,1,75439.67,5,71667.69
2599,10868,80,1,11717.49,0,11717.49
2600,10869,32,1,3928.73,15,3339.42
2601,10869,15,4,48371.9,5,183813.22
2602,10870,57,1,74313.55,5,70597.87
2603,10870,81,4,33717.13,15,114638.24
